Date,148070.KS,294400.KS,BIL,BWX,EMB,GOOG,HYG,IEF,LQD,SHY,SPY,TIP,TLT,VEA
2023-11-07,101379.484375,40865.0,83.90312957763672,20.749340057373047,75.39598846435547,131.50010681152344,66.50669860839844,85.72425842285156,94.21126556396484,75.55172729492188,427.1031188964844,99.06739044189453,81.6443099975586,41.245941162109375
2023-11-08,101735.3671875,40565.0,83.91229248046875,20.79756736755371,75.5411376953125,132.35426330566406,66.54259490966797,86.07044982910156,94.6906967163086,75.53308868408203,427.4159240722656,99.28595733642578,83.03507232666016,41.1515998840332
2023-11-09,102184.8984375,40685.0,83.95814514160156,20.623933792114258,74.77003479003906,130.79493713378906,66.12985229492188,85.2190170288086,93.7318115234375,75.42134857177734,424.08258056640625,98.4496841430664,81.1251220703125,41.132728576660156
2023-11-10,101894.578125,40510.0,83.96732330322266,20.652877807617188,75.09659576416016,133.1488037109375,66.45287322998047,85.31257629394531,94.20203399658203,75.43994903564453,430.7002868652344,98.48770141601562,81.5794448852539,41.34972381591797
2023-11-13,101782.1953125,40485.0,83.97648620605469,20.681814193725586,74.69746398925781,132.731689453125,66.39004516601562,85.26578521728516,94.21126556396484,75.4678955078125,430.289794921875,98.42120361328125,81.39398956298828,41.40632247924805
2023-11-14,102058.46875,40870.0,83.98565673828125,21.11590003967285,75.99473571777344,134.50950622558594,67.06301879882812,86.54763793945312,95.68647766113281,75.76593017578125,438.6377258300781,99.22891235351562,83.239013671875,42.528987884521484
2023-11-15,103393.0234375,41715.0,84.0040054321289,21.000144958496094,75.52297973632812,135.4530792236328,66.84765625,85.87397003173828,95.18859100341797,75.62623596191406,439.5663146972656,98.80130004882812,82.07080841064453,42.49124526977539
2023-11-16,103210.3984375,41725.0,84.04067993164062,21.10624885559082,76.14895629882812,137.7572784423828,66.93739318847656,86.51956176757812,95.97230529785156,75.75660705566406,440.10400390625,99.16240692138672,83.09066772460938,42.39690399169922
2023-11-17,103547.5546875,41500.0,84.05901336669922,21.23165512084961,76.3938980102539,136.00927734375,67.0899429321289,86.5757064819336,96.2489013671875,75.70073699951172,440.6513671875,99.26695251464844,83.48006439208984,42.92522048950195
2023-11-20,103795.734375,41825.0,84.05901336669922,21.366703033447266,76.87468719482422,136.98257446289062,67.1617202758789,86.69734191894531,96.63616180419922,75.71004486083984,444.0433349609375,99.5615234375,83.9900131225586,43.1139030456543
2023-11-21,104081.375,42015.0,84.08650970458984,21.347410202026367,76.87468719482422,137.67784118652344,67.25143432617188,86.80960845947266,96.66381072998047,75.75660705566406,443.0755920410156,99.35247039794922,83.95293426513672,42.94408416748047
2023-11-22,103819.1484375,42105.0,84.1231918334961,21.26059913635254,77.2557144165039,139.0683135986328,67.36808776855469,86.78153228759766,97.05107116699219,75.76593017578125,444.78619384765625,99.44749450683594,84.24959564208984,43.02899169921875
2023-11-23,104245.265625,42140.0,,,,,,,,,,,,
2023-11-24,103636.5234375,41810.0,84.13233947753906,21.250946044921875,77.10148620605469,137.2805633544922,67.29632568359375,86.33242797851562,96.55319213867188,75.71004486083984,445.0599365234375,99.02936553955078,83.25758361816406,43.31201934814453
2023-11-27,103791.046875,41720.0,84.14151763916016,21.366703033447266,77.4371566772461,137.11170959472656,67.39501190185547,86.98738098144531,97.3368911743164,75.8031997680664,444.2583923339844,99.35247039794922,84.64828491210938,43.19881057739258
2023-11-28,104128.203125,42200.0,84.15985870361328,21.482458114624023,77.83631134033203,137.67784118652344,67.69110107421875,87.37100219726562,97.72413635253906,75.9428939819336,444.6982727050781,99.74210357666016,84.81517791748047,43.27427291870117
2023-11-29,104863.3828125,42110.0,84.16903686523438,21.578929901123047,78.45319366455078,135.47291564941406,68.05902099609375,87.8294677734375,98.5170669555664,76.09191131591797,444.3854064941406,100.14118957519531,85.88138580322266,43.378055572509766
2023-11-30,104287.4140625,42380.0,84.20569610595703,21.366703033447266,77.89982604980469,133.009765625,67.9333724975586,87.39909362792969,98.00074005126953,76.04534912109375,446.13519287109375,99.96065521240234,84.88932037353516,43.35918426513672
2023-12-01,104446.625,41880.0,84.22322845458984,21.638147354125977,79.09465789794922,132.4138641357422,68.495849609375,88.2237319946289,99.1806640625,76.26673126220703,448.7745056152344,100.47124481201172,86.48812103271484,43.802589416503906
