Date,148070.KS,AMD,BIL,BWX,EMB,HYG,IEF,LQD,META,MSFT,SHY,TIP,TLT
2021-10-11,,104.68000030517578,79.48230743408203,26.546356201171875,89.16178131103516,69.48902130126953,102.13136291503906,112.98218536376953,323.67431640625,284.7039489746094,77.12358093261719,110.18045806884766,124.23011016845703
2021-10-12,108549.0859375,105.04000091552734,79.48230743408203,26.621315002441406,89.44926452636719,69.61756896972656,102.59664154052734,113.70358276367188,322.0034484863281,283.3976135253906,77.15943908691406,110.38753509521484,126.35444641113281
2021-10-13,108928.859375,109.16000366210938,79.48230743408203,26.80872344970703,90.01602935791016,69.80237579345703,102.79344940185547,114.27899169921875,322.7692565917969,286.7165222167969,77.13255310058594,110.88796997070312,127.58338165283203
2021-10-14,109470.7265625,111.98999786376953,79.47362518310547,26.902433395385742,90.40205383300781,70.19607543945312,103.03504943847656,114.8200454711914,326.73748779296875,292.9480895996094,77.13255310058594,111.10366821289062,128.05746459960938
2021-10-15,109433.671875,112.12000274658203,79.48230743408203,26.789987564086914,90.2952880859375,70.07555389404297,102.5250244140625,114.40778350830078,322.9880676269531,294.36077880859375,77.08770751953125,110.92247772216797,127.311279296875
2021-10-18,109012.2265625,116.43000030517578,79.47362518310547,26.771242141723633,89.99958801269531,70.04340362548828,102.38186645507812,114.31332397460938,333.5103454589844,297.3410949707031,77.0339126586914,110.68952941894531,127.90824127197266
2021-10-19,109239.1640625,116.33000183105469,79.47362518310547,26.789987564086914,89.93386840820312,70.09162902832031,102.01504516601562,113.68641662597656,338.13494873046875,298.2506103515625,77.06080627441406,110.42205047607422,126.1437759399414
2021-10-20,109081.6953125,116.38999938964844,79.47362518310547,26.846210479736328,89.98316192626953,70.11570739746094,101.9703140258789,113.4115982055664,338.9206237792969,297.4571533203125,77.08770751953125,110.62051391601562,125.29228210449219
2021-10-21,109169.6875,119.33000183105469,79.47362518310547,26.71501922607422,89.59712982177734,69.93895721435547,101.70189666748047,113.17115783691406,340.0146484375,300.69873046875,76.99800872802734,110.8707046508789,125.14306640625
2021-10-22,108947.3828125,119.81999969482422,79.47362518310547,26.85557746887207,89.95030212402344,69.77023315429688,101.96136474609375,113.62631225585938,322.8388671875,299.1505126953125,76.98006439208984,111.09502410888672,126.52125549316406
2021-10-25,108854.7578125,122.36000061035156,79.48230743408203,26.789987564086914,90.01602935791016,69.89076232910156,102.08661651611328,113.67786407470703,326.8966369628906,298.1538391113281,77.01594543457031,111.3625259399414,126.32808685302734
2021-10-26,108535.1953125,122.93000030517578,79.46492004394531,26.799352645874023,90.2049331665039,69.9068374633789,102.21189880371094,114.1673355102539,314.0869140625,300.06976318359375,76.99800872802734,111.75079345703125,127.37271118164062
2021-10-27,108271.2109375,122.27999877929688,79.46492004394531,26.902433395385742,90.73885345458984,69.85054779052734,102.78450012207031,114.86295318603516,310.5165100097656,312.7070007324219,76.98006439208984,112.277099609375,129.6902618408203
2021-10-28,109118.7421875,121.16000366210938,79.48230743408203,26.94927406311035,90.56636047363281,70.02733612060547,102.51606750488281,114.69121551513672,315.19085693359375,313.8487243652344,76.98904418945312,111.30210876464844,129.25128173828125
2021-10-29,107354.203125,120.2300033569336,79.48230743408203,26.78061294555664,90.26242065429688,69.8425521850586,102.56078338623047,114.63111114501953,321.8045349121094,320.8833312988281,76.99800872802734,111.01738739013672,129.6463623046875
2021-11-01,108303.6328125,125.2300033569336,79.48230743408203,26.74683380126953,90.01356506347656,69.76756286621094,102.5527572631836,114.4262924194336,328.17962646484375,318.7061462402344,76.9630126953125,110.57866668701172,128.7128448486328
2021-11-02,108419.421875,127.62999725341797,79.46492004394531,26.803142547607422,90.12896728515625,69.93684387207031,102.80345153808594,114.86515045166016,326.28997802734375,322.3443908691406,77.04373168945312,111.0191421508789,129.2841033935547
2021-11-03,108428.6796875,130.52999877929688,79.46492004394531,26.812522888183594,89.98883819580078,70.07386779785156,102.48115539550781,114.57257080078125,329.8106689453125,323.186279296875,77.02581024169922,110.86366271972656,127.94818878173828
2021-11-04,108914.9609375,137.5,79.47362518310547,26.850061416625977,90.63987731933594,70.2592544555664,103.03627014160156,115.17496490478516,334.01751708984375,325.5472717285156,77.09756469726562,111.59773254394531,129.29296875
2021-11-05,109581.8828125,136.33999633789062,79.47362518310547,27.000207901000977,91.32386779785156,70.52520751953125,103.60030364990234,116.01818084716797,339.26873779296875,325.1795349121094,77.13345336914062,111.98637390136719,131.2266387939453
2021-11-08,109799.5546875,150.16000366210938,79.48230743408203,26.981447219848633,91.24142456054688,70.43655395507812,103.15265655517578,115.75142669677734,336.77239990234375,326.0794677734375,77.04373168945312,112.35775756835938,130.98060607910156
2021-11-09,110179.3203125,148.9199981689453,79.46492004394531,27.112838745117188,91.40625762939453,70.49296569824219,103.62720489501953,116.06121063232422,333.5401611328125,325.0731506347656,77.0886001586914,113.01410675048828,132.68569946289062
2021-11-10,110007.96875,139.8699951171875,79.46492004394531,26.718677520751953,90.07127380371094,70.09805297851562,102.74078369140625,114.87373352050781,325.85235595703125,320.0898742675781,76.93609619140625,112.66864013671875,130.259765625
2021-11-11,109688.3984375,146.00999450683594,79.47362518310547,26.643590927124023,90.07127380371094,69.9771499633789,102.40949249267578,114.54674530029297,325.9518127441406,321.6671142578125,76.88228607177734,112.65138244628906,130.0664825439453
2021-11-12,109609.671875,147.88999938964844,79.47362518310547,26.728057861328125,90.30198669433594,70.0013198852539,102.62439727783203,114.4262924194336,339.030029296875,325.8182678222656,76.94507598876953,112.63410186767578,129.4951171875
2021-11-15,110160.796875,146.49000549316406,79.47362518310547,26.52159309387207,90.0630111694336,69.92073059082031,102.22148895263672,113.55720520019531,345.6636657714844,325.1893005371094,76.93609619140625,112.65138244628906,127.86908721923828
2021-11-16,109804.1796875,152.4499969482422,79.46492004394531,26.44650650024414,89.85697937011719,69.95295715332031,102.13199615478516,113.367919921875,341.0887451171875,328.517822265625,76.93609619140625,112.4873046875,127.54385375976562
2021-11-17,109558.7265625,151.33999633789062,79.46492004394531,26.54974937438965,89.95590209960938,69.88041687011719,102.4990463256836,113.82392883300781,338.91070556640625,328.7408447265625,76.9630126953125,112.7118148803711,128.55467224121094
2021-11-18,109716.1875,155.02000427246094,79.47362518310547,26.624818801879883,90.18663787841797,69.82402801513672,102.56171417236328,114.08213806152344,336.8420715332031,330.8250427246094,76.95402526855469,112.78091430664062,129.03805541992188
2021-11-19,109521.6640625,155.41000366210938,79.47362518310547,26.58728790283203,90.16191101074219,69.76756286621094,102.83929443359375,114.51235961914062,343.41595458984375,332.60870361328125,76.93609619140625,112.57366180419922,130.40045166015625
2021-11-22,109405.890625,152.52000427246094,79.47362518310547,26.296356201171875,89.230712890625,69.50160217285156,102.08720397949219,113.51422119140625,339.1494140625,329.4291076660156,76.84640502929688,111.66683959960938,128.87103271484375
2021-11-23,109197.4765625,149.9199981689453,79.46492004394531,26.268199920654297,88.67032623291016,69.40487670898438,101.6663589477539,112.70533752441406,335.4099426269531,327.3449401855469,76.84640502929688,111.23504638671875,127.00772094726562
2021-11-24,109294.734375,157.8000030517578,79.47362518310547,26.221275329589844,88.81041717529297,69.38875579833984,101.97972106933594,113.24742889404297,339.1991271972656,327.56787109375,76.8284683227539,111.5804672241211,129.046875
2021-11-25,109651.3515625,,,,,,,,,,,,
2021-11-26,110586.8828125,154.80999755859375,79.46492004394531,26.54974937438965,87.82151794433594,68.88903045654297,103.29589080810547,114.16810607910156,331.3024597167969,319.58978271484375,76.98094940185547,112.1332015991211,132.3077850341797
2021-11-29,110341.421875,161.91000366210938,79.47362518310547,26.49343490600586,88.57966613769531,69.31621551513672,103.0631103515625,114.24560546875,336.1856384277344,326.3271179199219,77.016845703125,111.87410736083984,131.2442169189453
2021-11-30,110892.546875,158.3699951171875,79.46492004394531,26.61543846130371,88.56317901611328,69.02605438232422,103.68091583251953,114.49513244628906,322.689697265625,320.47186279296875,76.95402526855469,111.97775268554688,133.23939514160156
2021-12-01,111216.7421875,149.11000061035156,79.47362518310547,26.67367172241211,89.18083190917969,69.03578186035156,103.8762435913086,114.5114974975586,308.9053649902344,319.9775390625,76.96302795410156,111.62832641601562,134.06137084960938
2021-12-02,111216.7421875,150.67999267578125,79.47362518310547,26.626712799072266,89.71000671386719,69.5451889038086,103.65220642089844,114.77873229980469,308.6965026855469,319.40557861328125,76.86429595947266,111.95695495605469,134.22853088378906
2021-12-03,110827.703125,144.00999450683594,79.46492004394531,26.607925415039062,89.82575988769531,69.5451889038086,104.26152801513672,115.73558807373047,305.16583251953125,313.1239013671875,76.9092025756836,112.19049835205078,135.83021545410156
2021-12-06,110915.703125,139.05999755859375,79.46492004394531,26.626712799072266,89.90841674804688,69.8525161743164,103.74183654785156,115.1494140625,316.1357116699219,316.20654296875,76.84635162353516,111.68024444580078,133.96458435058594
2021-12-07,110684.1328125,144.85000610351562,79.46492004394531,26.664270401000977,90.38797760009766,70.22452545166016,103.34757995605469,115.20113372802734,321.0487060546875,324.6694030761719,76.74761962890625,111.8618392944336,132.8821563720703
2021-12-08,111188.953125,145.24000549316406,79.47362518310547,26.69245719909668,90.25572967529297,70.20833587646484,103.01602935791016,114.43392944335938,328.75640869140625,324.7178955078125,76.7745361328125,111.67157745361328,130.5852508544922
2021-12-09,111221.3671875,138.10000610351562,79.46492004394531,26.664270401000977,90.19781494140625,69.8929443359375,103.2759017944336,114.33912658691406,328.02044677734375,322.90509033203125,76.74761962890625,111.21318054199219,131.3157196044922
2021-12-10,111050.0078125,138.5500030517578,79.47362518310547,26.701847076416016,90.21437072753906,70.05467987060547,103.34757995605469,114.46841430664062,327.9508361816406,332.0561828613281,76.78353118896484,111.20454406738281,130.9989013671875
2021-12-13,111175.0546875,133.8000030517578,79.47362518310547,26.65488624572754,90.58644104003906,70.05467987060547,103.84039306640625,114.9856185913086,332.6649475097656,329.0123596191406,76.82840728759766,111.3169937133789,132.93499755859375
2021-12-14,111351.046875,135.60000610351562,79.47362518310547,26.579748153686523,90.35491943359375,69.93335723876953,103.66117095947266,114.46841430664062,331.9190673828125,318.2908020019531,76.78353118896484,110.96240234375,132.61814880371094
2021-12-15,111369.5703125,146.5,79.47362518310547,26.617321014404297,90.0655517578125,70.20024108886719,103.50885772705078,114.61498260498047,339.79583740234375,324.40765380859375,76.8104476928711,111.05753326416016,131.34214782714844
2021-12-16,111457.5625,138.63999938964844,79.46492004394531,26.730026245117188,90.15511322021484,70.1483154296875,103.81021881103516,114.61151885986328,333.0727233886719,314.9560546875,76.87149047851562,111.28898620605469,131.39320373535156
2021-12-17,111462.1953125,137.75,79.47362518310547,26.637908935546875,89.99747467041016,70.08341217041016,104.04338073730469,114.87926483154297,331.9687805175781,313.88970947265625,76.8355712890625,111.29769897460938,132.88214111328125
2021-12-20,111874.3828125,135.8000030517578,79.46492004394531,26.581523895263672,89.51634979248047,69.9616928100586,103.95370483398438,114.37828826904297,323.67431640625,310.1188049316406,76.85356140136719,111.23677062988281,131.8865509033203
2021-12-21,112022.5859375,144.25,79.45623779296875,26.515718460083008,89.78180694580078,70.33494567871094,103.54114532470703,114.60289001464844,332.3766174316406,317.2729187011719,76.80863952636719,111.48043060302734,131.3844451904297
2021-12-22,111610.3984375,143.8800048828125,79.45623779296875,26.572113037109375,89.8813705444336,70.52155303955078,103.63980865478516,114.78421783447266,328.64703369140625,323.0020751953125,76.79967498779297,111.83721160888672,131.9923095703125
2021-12-23,111012.953125,146.13999938964844,79.45623779296875,26.54391860961914,90.01410675048828,70.72444152832031,103.42456817626953,114.61151885986328,333.4108581542969,324.4463806152344,76.79069519042969,111.58485412597656,130.84698486328125
2021-12-24,111096.3203125,,,,,,,,,,,,
2021-12-27,111239.8984375,154.36000061035156,79.46492004394531,26.562715530395508,90.34593200683594,70.79743194580078,103.46044158935547,114.94835662841797,344.2911682128906,331.9689636230469,76.76377868652344,111.95906066894531,131.16416931152344
2021-12-28,111253.7890625,153.14999389648438,79.45623779296875,26.459325790405273,90.26300048828125,70.76497650146484,103.4425048828125,114.80152893066406,344.33099365234375,330.8056640625,76.76377868652344,111.8894271850586,130.64437866210938
2021-12-29,111378.8359375,148.25999450683594,79.45623779296875,26.46872329711914,90.17172241210938,70.65139770507812,102.91333770751953,114.17105865478516,341.0688781738281,331.48419189453125,76.75480651855469,111.98515319824219,129.21713256835938
2021-12-30,110693.390625,145.14999389648438,79.46492004394531,26.449920654296875,90.59481048583984,70.61895751953125,103.25416564941406,114.62874603271484,342.4811096191406,328.9347229003906,76.79967498779297,112.56819152832031,130.3007354736328
2021-12-31,,143.89999389648438,79.46492004394531,26.572113037109375,90.47868347167969,70.60270690917969,103.1375732421875,114.45602416992188,334.5148620605469,326.02655029296875,76.79069519042969,112.42893981933594,130.55630493164062
2022-01-03,,150.24000549316406,79.45623779296875,26.252531051635742,89.58268737792969,70.57027435302734,102.17794036865234,113.23826599121094,336.69287109375,324.50457763671875,76.70092010498047,111.7850112915039,127.12916564941406
2022-01-04,110086.6875,144.4199981689453,79.46492004394531,26.252531051635742,89.53292846679688,70.3917465209961,102.1241226196289,113.33325958251953,334.69384765625,318.9402160644531,76.74581909179688,111.35863494873047,126.6005630493164
2022-01-05,109614.296875,136.14999389648438,79.46492004394531,26.139741897583008,88.67839050292969,69.84811401367188,101.69364166259766,112.66817474365234,322.40130615234375,306.6968688964844,76.64704895019531,110.45360565185547,125.91334533691406
2022-01-06,108581.5078125,136.22999572753906,79.46492004394531,26.092744827270508,88.595458984375,69.85621643066406,101.4425277709961,112.52143096923828,330.64605712890625,304.2733459472656,76.584228515625,109.97498321533203,126.23928833007812
2022-01-07,108748.2421875,132.0,79.46492004394531,26.15854263305664,88.4212417602539,69.67768859863281,101.11067962646484,112.03771209716797,329.9797058105469,304.428466796875,76.56627655029297,109.844482421875,125.33194732666016
2022-01-10,108618.5625,132.0,79.45623779296875,26.186738967895508,88.1225814819336,69.7344741821289,101.08379364013672,111.93408203125,326.2799987792969,304.6513977050781,76.52137756347656,109.98368835449219,125.64024353027344
2022-01-11,108595.40625,137.30999755859375,79.44754791259766,26.23373794555664,88.30509185791016,70.05904388427734,101.32594299316406,112.27092742919922,332.54559326171875,305.3396911621094,76.54829406738281,110.74946594238281,126.47718048095703
2022-01-12,109174.3203125,137.47000122070312,79.45623779296875,26.449920654296875,88.1225814819336,70.17262268066406,101.34387969970703,112.19315338134766,331.4416809082031,308.52899169921875,76.52137756347656,110.03590393066406,125.99266815185547
2022-01-13,109517.0390625,132.74000549316406,79.46492004394531,26.52511978149414,87.82389068603516,69.92111206054688,101.666748046875,112.54728698730469,324.6986999511719,295.47119140625,76.55728912353516,110.06201934814453,127.11154174804688
2022-01-14,108748.2421875,136.8800048828125,79.46492004394531,26.393524169921875,87.0523452758789,69.85621643066406,100.96720123291016,111.55403137207031,330.089111328125,300.7059631347656,76.45854187011719,109.56603240966797,125.1909408569336
2022-01-17,108053.5390625,,,,,,,,,,,,
2022-01-18,108039.6484375,131.92999267578125,79.44754791259766,26.111541748046875,86.24759674072266,69.51541137695312,100.20487213134766,110.49171447753906,316.4141540527344,293.3870849609375,76.34182739257812,109.04388427734375,123.42893981933594
2022-01-19,108336.046875,128.27000427246094,79.46492004394531,26.23373794555664,86.82835388183594,69.45048522949219,100.44701385498047,110.66445922851562,317.84625244140625,294.04620361328125,76.37774658203125,108.8176498413086,124.28352355957031
2022-01-20,108053.5390625,121.88999938964844,79.46492004394531,26.177339553833008,87.13530731201172,69.32061767578125,100.66226959228516,110.60397338867188,314.8327941894531,292.3691711425781,76.35978698730469,108.94818878173828,125.04996490478516
2022-01-21,108312.890625,118.80999755859375,79.45623779296875,26.29012680053711,87.59992218017578,69.32878112792969,101.2452392578125,111.32948303222656,301.515869140625,286.96966552734375,76.4226303100586,109.6269302368164,126.53889465332031
2022-01-24,108229.53125,116.52999877929688,79.46492004394531,26.22433853149414,87.0108642578125,69.25574493408203,101.15553283691406,110.98402404785156,307.0256042480469,287.29925537109375,76.4675064086914,109.87930297851562,125.49932098388672
2022-01-25,108030.3828125,111.12999725341797,79.44754791259766,26.15854263305664,87.14363098144531,69.0528793334961,101.02102661132812,110.67311096191406,298.5123596191406,279.66046142578125,76.4316177368164,109.68785095214844,125.29666137695312
2022-01-26,107984.0625,110.70999908447266,79.45623779296875,25.857765197753906,86.68730926513672,68.81755828857422,100.30352783203125,109.92167663574219,293.0224914550781,287.6287841796875,76.29695129394531,108.99169921875,123.78136444091797
2022-01-27,107557.9921875,102.5999984741211,79.46492004394531,25.895355224609375,87.17678833007812,68.51731872558594,100.72504425048828,110.1721420288086,293.03240966796875,290.6630554199219,76.23409271240234,109.43548583984375,126.0543441772461
2022-01-28,107909.96875,105.23999786376953,79.44754791259766,25.773162841796875,87.45057678222656,68.71207427978516,100.95821380615234,110.29306030273438,300.0638122558594,298.82537841796875,76.26104736328125,109.81837463378906,126.09838104248047
2022-01-31,,114.25,79.46492004394531,25.876556396484375,87.4256820678711,68.72827911376953,100.95821380615234,110.34488677978516,311.55078125,301.4621276855469,76.26104736328125,110.11424255371094,125.44647979736328
2022-02-01,,116.77999877929688,79.45623779296875,25.963102340698242,87.65296173095703,69.00114440917969,100.82177734375,110.52835845947266,317.2594909667969,299.31005859375,76.2547378540039,109.39732360839844,125.02998352050781
2022-02-02,,122.76000213623047,79.46492004394531,26.057172775268555,88.05260467529297,69.10698699951172,101.02825164794922,110.53697967529297,321.2377014160156,303.8662414550781,76.27272033691406,109.51957702636719,125.45345306396484
2022-02-03,108067.4375,120.08000183105469,79.46492004394531,25.9913272857666,87.29495239257812,68.48805236816406,100.59734344482422,109.64567565917969,236.46275329589844,292.0299072265625,76.2098617553711,108.82971954345703,124.47422790527344
2022-02-04,107590.3984375,123.5999984741211,79.44754791259766,25.89725112915039,86.87867736816406,68.21932220458984,99.82530212402344,108.55536651611328,235.79640197753906,296.5762939453125,76.05720520019531,108.20101165771484,122.63915252685547
2022-02-07,107456.1015625,123.66999816894531,79.44754791259766,25.840808868408203,86.77874755859375,68.17046356201172,99.85226440429688,108.75440216064453,223.68287658691406,291.73907470703125,76.07515716552734,108.1573257446289,122.71859741210938
2022-02-08,106548.359375,128.22999572753906,79.45623779296875,25.71852684020996,86.55397033691406,68.09716796875,99.5290756225586,108.34770202636719,218.97865295410156,295.2385559082031,75.99433135986328,108.01762390136719,121.89812469482422
2022-02-09,107076.328125,132.85000610351562,79.44754791259766,25.869029998779297,86.86204528808594,68.45549774169922,99.66373443603516,108.71115112304688,230.7341766357422,301.68505859375,75.98535919189453,108.2271957397461,122.12747955322266
2022-02-10,107039.28125,125.7699966430664,79.44754791259766,25.624452590942383,85.7214126586914,67.5515365600586,98.74806213378906,107.23143005371094,226.8256378173828,293.12530517578125,75.59923553466797,107.36271667480469,120.18655395507812
2022-02-11,106474.2578125,113.18000030517578,79.44754791259766,25.690296173095703,85.22183990478516,67.31536865234375,99.7714614868164,108.02752685546875,218.35211181640625,286.0099182128906,75.83272552490234,108.32328033447266,121.96864318847656
2022-02-14,,114.2699966430664,79.43887329101562,25.549196243286133,85.54658508300781,67.20138549804688,99.0802230834961,107.0669937133789,216.51220703125,285.9711608886719,75.67108154296875,108.03510284423828,120.45125579833984
2022-02-15,106932.765625,121.47000122070312,79.45623779296875,25.596227645874023,85.87127685546875,67.31536865234375,98.78399658203125,106.53052520751953,219.79420471191406,291.2738037109375,75.69802856445312,107.58973693847656,119.08375549316406
2022-02-16,107002.2265625,117.69000244140625,79.45623779296875,25.699708938598633,86.12104034423828,67.68997955322266,98.99044799804688,106.68628692626953,215.3585205078125,290.9338073730469,75.79680633544922,107.7993392944336,119.78955841064453
2022-02-17,106969.8046875,112.37000274658203,79.44754791259766,25.746747970581055,85.7214126586914,67.40497589111328,99.52006530761719,106.76416015625,206.57672119140625,282.4146728515625,75.84170532226562,108.0438461303711,120.68060302734375
2022-02-18,106900.34375,113.83000183105469,79.45623779296875,25.774965286254883,85.75469970703125,67.502685546875,99.84327697753906,107.02374267578125,205.03517150878906,279.6947326660156,75.85066223144531,108.40184783935547,121.95100402832031
2022-02-21,106427.9375,,,,,,,,,,,,
2022-02-22,106988.328125,115.6500015258789,79.45623779296875,25.7091121673584,84.67235565185547,67.34795379638672,99.83430480957031,106.88529968261719,200.97743225097656,279.4906921386719,75.77886962890625,108.73370361328125,122.26866149902344
2022-02-23,106872.5546875,109.76000213623047,79.44754791259766,25.615041732788086,83.24871063232422,67.22579193115234,99.31360626220703,105.91612243652344,197.3672332763672,272.2538146972656,75.73394775390625,108.81227111816406,120.58354949951172
2022-02-24,107891.4375,116.61000061035156,79.44754791259766,25.3986873626709,82.40776062011719,67.706298828125,99.5470199584961,106.41803741455078,206.46730041503906,286.1642150878906,75.79680633544922,109.25761413574219,120.6629638671875
2022-02-25,107312.5234375,121.05999755859375,79.44754791259766,25.577421188354492,83.39854431152344,68.08904266357422,99.52006530761719,106.85070037841797,209.33160400390625,288.806396484375,75.79680633544922,109.16155242919922,120.75118255615234
2022-02-28,107474.625,123.33999633789062,79.44754791259766,25.586835861206055,82.59093475341797,68.13788604736328,100.65121459960938,107.99290466308594,209.8785858154297,290.24407958984375,75.93148040771484,111.05644989013672,123.39790344238281
2022-03-01,,113.83000183105469,79.4666748046875,25.598125457763672,81.31752014160156,67.94747161865234,101.63150024414062,108.3623275756836,202.37973022460938,286.513916015625,76.10662841796875,111.85161590576172,124.82461547851562
2022-03-02,108048.9140625,118.27999877929688,79.4666748046875,25.343936920166016,81.14207458496094,68.11092376708984,100.10401916503906,106.71479797363281,206.97451782226562,291.6040954589844,75.85515594482422,111.12553405761719,120.55775451660156
2022-03-03,107729.34375,111.9800033569336,79.47534942626953,25.37217140197754,80.79114532470703,67.90655517578125,100.53529357910156,107.1050033569336,201.862548828125,287.4561767578125,75.85515594482422,110.99432373046875,121.7856674194336
2022-03-04,107641.3515625,108.41000366210938,79.47534942626953,25.325098037719727,79.05316162109375,67.46521759033203,101.53265380859375,107.20906066894531,198.96844482421875,281.56951904296875,75.93596649169922,111.84288024902344,123.8882064819336
2022-03-07,107219.8984375,102.94999694824219,79.47534942626953,25.117982864379883,78.434814453125,66.87670135498047,101.10137939453125,105.90838623046875,186.4471435546875,270.93267822265625,75.83717346191406,112.44649505615234,122.94293975830078
2022-03-08,107080.9609375,105.52999877929688,79.47534942626953,24.96734619140625,79.1199722290039,66.63966369628906,100.4454574584961,105.27540588378906,189.25173950195312,267.960205078125,75.73836517333984,112.9888916015625,121.70618438720703
2022-03-09,,111.05000305175781,79.47534942626953,25.052078247070312,79.88868713378906,67.19550323486328,99.8254623413086,105.45752716064453,197.4169464111328,280.2484130859375,75.6934585571289,111.86913299560547,120.51358795166016
2022-03-10,106974.4375,106.45999908447266,79.47534942626953,24.892038345336914,80.00567626953125,66.63148498535156,99.36721801757812,104.25221252441406,194.14491271972656,277.4216003417969,75.63059997558594,111.62420654296875,118.7821273803711
2022-03-11,107243.0625,104.29000091552734,79.4666748046875,24.750816345214844,79.38737487792969,66.14924621582031,99.34026336669922,104.20886993408203,186.58636474609375,272.0594787597656,75.60363006591797,112.41151428222656,119.1796646118164
2022-03-14,106988.328125,102.25,79.47534942626953,24.506040573120117,79.22026062011719,65.36457824707031,98.08234405517578,102.70011138916016,185.61172485351562,268.5333557128906,75.40601348876953,111.16929626464844,116.39691162109375
2022-03-15,106812.34375,109.33000183105469,79.4579849243164,24.51544952392578,79.69654846191406,65.85501861572266,98.03739929199219,103.50651550292969,190.9822540283203,278.93701171875,75.43296813964844,110.3382339477539,116.19375610351562
2022-03-16,106779.921875,115.37000274658203,79.47534942626953,24.750816345214844,81.32589721679688,66.77862548828125,97.90264129638672,104.39098358154297,202.51898193359375,285.969970703125,75.36111450195312,109.69964599609375,117.33336639404297
2022-03-17,107391.2578125,111.69000244140625,79.47534942626953,24.863786697387695,81.84393310546875,67.2363510131836,97.71395111083984,105.41414642333984,206.7060089111328,286.7762145996094,75.33416748046875,111.19554138183594,116.45877075195312
2022-03-18,107080.9609375,113.45999908447266,79.4666748046875,24.83555030822754,81.50973510742188,67.45703125,98.00146484375,105.62224578857422,215.30880737304688,291.83721923828125,75.31620788574219,110.85437774658203,117.88105773925781
2022-03-21,107048.546875,115.91999816894531,79.4666748046875,24.53427505493164,80.0809097290039,66.68051147460938,96.7255859375,104.15685272216797,210.33609008789062,290.6034851074219,75.06471252441406,109.87460327148438,115.1513442993164
2022-03-22,106238.0546875,114.77999877929688,79.4666748046875,24.56252670288086,79.93883514404297,67.02384185791016,96.19544219970703,103.9053726196289,215.4679412841797,295.36334228515625,75.01082611083984,109.36721801757812,113.67604064941406
2022-03-23,106187.1171875,113.91999816894531,79.48406219482422,24.590763092041016,80.00567626953125,66.81132507324219,96.84239196777344,104.20018005371094,212.2953338623047,290.924072265625,75.07366943359375,110.74066162109375,116.167236328125
2022-03-24,106034.2734375,120.52999877929688,79.48406219482422,24.47779083251953,80.3232192993164,66.95026397705078,96.30329132080078,104.24356079101562,218.37200927734375,295.4022521972656,75.05572509765625,110.05831146240234,115.25737762451172
2022-03-25,106001.8671875,119.66999816894531,79.4666748046875,24.364816665649414,80.13936614990234,66.4680404663086,95.31491088867188,103.4198226928711,220.60971069335938,294.9942626953125,74.84911346435547,109.30598449707031,113.65838623046875
2022-03-28,104626.359375,120.23999786376953,79.4666748046875,24.30832862854004,80.91645050048828,66.88487243652344,95.5305404663086,103.99211883544922,222.3700714111328,301.8134765625,74.77727508544922,109.18348693847656,114.630126953125
2022-03-29,105084.859375,123.2300033569336,79.4666748046875,24.345985412597656,81.71025848388672,67.7104263305664,96.00674438476562,104.86786651611328,228.60586547851562,306.3887634277344,74.81320190429688,108.78984069824219,115.4958724975586
2022-03-30,105839.7578125,119.22000122070312,79.48406219482422,24.524866104125977,81.76873779296875,67.50609588623047,96.38414764404297,105.11066436767578,226.60684204101562,304.8830261230469,74.86711120605469,109.3234634399414,116.39691162109375
2022-03-31,105029.28125,109.33999633789062,79.48406219482422,24.506040573120117,81.6852035522461,67.26085662841797,96.56382751464844,104.86786651611328,221.1467742919922,299.4917907714844,74.86711120605469,108.97354888916016,116.67961883544922
2022-04-01,104797.7109375,108.19000244140625,79.48406219482422,24.399587631225586,81.98130798339844,67.25594329833984,95.9350814819336,105.21978759765625,223.62319946289062,300.57012939453125,74.71073913574219,108.37308502197266,117.12377166748047
2022-04-04,104158.6015625,110.52999877929688,79.47534942626953,24.465530395507812,82.30006408691406,67.76478576660156,95.87210083007812,105.5847396850586,232.61386108398438,305.9613037109375,74.75568389892578,108.2938461303711,116.30982208251953
2022-04-05,104121.5390625,106.81999969482422,79.4666748046875,24.22058868408203,80.97463989257812,66.88661193847656,94.72972106933594,103.73390197753906,230.57505798339844,301.9883728027344,74.6208724975586,107.51026153564453,113.68209838867188
2022-04-06,103732.5078125,103.66999816894531,79.47534942626953,24.032180786132812,80.73140716552734,66.36137390136719,94.39690399169922,103.12564086914062,222.08164978027344,290.9338073730469,74.6747817993164,107.03483581542969,112.7619400024414
2022-04-07,103695.4609375,103.72000122070312,79.47534942626953,23.966230392456055,80.49652099609375,66.25468444824219,94.16299438476562,102.64773559570312,221.73355102539062,292.75030517578125,74.7287368774414,106.89396667480469,111.91258239746094
2022-04-08,103362.0078125,101.0,79.4666748046875,23.890867233276367,79.80026245117188,65.85254669189453,93.6862564086914,101.839599609375,221.11695861816406,288.4761962890625,74.63886260986328,107.08766174316406,110.70047760009766
2022-04-11,102282.90625,97.37000274658203,79.47534942626953,23.551721572875977,78.85237884521484,65.40116119384766,93.23646545410156,100.84901428222656,215.2789764404297,277.10107421875,74.65685272216797,106.90277099609375,108.94863891601562
